run-id,run-name,run-current-time,output-filepath,renderer-variant,renderer-variant-name,variable,to-use-scene,scene-path,warmup-frames,measure-frames,auto-terminate,window-width,window-height,seed,camera-pos-x,camera-pos-y,camera-pos-z,camera-lookat-x,camera-lookat-y,camera-lookat-z,camera-near-z,camera-far-z,camera-fov,object-count,material-count,geometry-count,overdraw-count,z-min,z-max,xy-minmax,radius,geometry-div,gbuffer-cnt,texture-count,texture-size,texture-sampling-count,alu-calc-count,renderer_name,pass_name_0,pass_name_1,pass_name_2,pass_name_3,pass_0_time_min_ms,pass_0_time_median_ms,pass_0_time_max_ms,pass_0_time_avg_ms,pass_0_time_p01_ms,pass_0_time_p10_ms,pass_0_time_p90_ms,pass_0_time_p99_ms,pass_1_time_min_ms,pass_1_time_median_ms,pass_1_time_max_ms,pass_1_time_avg_ms,pass_1_time_p01_ms,pass_1_time_p10_ms,pass_1_time_p90_ms,pass_1_time_p99_ms,pass_2_time_min_ms,pass_2_time_median_ms,pass_2_time_max_ms,pass_2_time_avg_ms,pass_2_time_p01_ms,pass_2_time_p10_ms,pass_2_time_p90_ms,pass_2_time_p99_ms,pass_3_time_min_ms,pass_3_time_median_ms,pass_3_time_max_ms,pass_3_time_avg_ms,pass_3_time_p01_ms,pass_3_time_p10_ms,pass_3_time_p90_ms,pass_3_time_p99_ms,variable-geometry-count,variable-overdraw-count,variable-waste-quad-count,variable-alu-op-count,param_run_id,param_run_name,param_run_current_time,param_output_filepath,param_renderer_variant_name,param_variable,param_to_use_scene,param_scene_path,param_warmup_frames,param_measure_frames,param_auto_terminate,param_window_width,param_window_height,param_seed,param_camera_pos_x,param_camera_pos_y,param_camera_pos_z,param_camera_lookat_x,param_camera_lookat_y,param_camera_lookat_z,param_camera_near_z,param_camera_far_z,param_camera_fov,param_geometry_count,param_z_min,param_z_max,param_xy_minmax,param_radius,param_geometry_div,param_gbuffer_cnt,param_texture_count,param_texture_size,param_texture_sampling_count,param_alu_calc_count,param_object_count,param_renderer_variant,runner_experiment,runner_repeat,runner_run_index,runner_result_row,runner_status,runner_return_code,runner_error
84,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00084.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,32,Forward,forward,,,total,0.62442,0.62627,0.62838,0.62622,0.62461,0.62579,0.62678,0.62698,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.62442,0.62627,0.62838,0.62622,0.62461,0.62579,0.62678,0.62698,147456,0,16,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,32,576,1,quad_alu_orthogonal,0,84,0,success,0,
85,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00085.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,32,ForwardPrepass,depth_prepass,forward,,total,0.32394,0.32470,0.32531,0.32467,0.32394,0.32416,0.32509,0.32528,0.61885,0.62070,0.62163,0.62049,0.61891,0.61930,0.62122,0.62144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94291,0.94531,0.94666,0.94516,0.94346,0.94394,0.94611,0.94653,147456,0,16,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,32,576,2,quad_alu_orthogonal,0,85,0,success,0,
86,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00086.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,32,VisBuf,visibility,resolve,,total,0.32448,0.32486,0.33773,0.32497,0.32454,0.32464,0.32509,0.32528,0.34544,0.34595,0.34634,0.34595,0.34560,0.34579,0.34614,0.34634,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.67024,0.67082,0.68368,0.67091,0.67040,0.67050,0.67110,0.67133,147456,0,16,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,32,576,4,quad_alu_orthogonal,0,86,0,success,0,
87,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00087.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,64,Forward,forward,,,total,0.92726,0.93107,0.93206,0.93091,0.92742,0.93043,0.93162,0.93190,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.92726,0.93107,0.93206,0.93091,0.92742,0.93043,0.93162,0.93190,147456,0,16,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,64,576,1,quad_alu_orthogonal,0,87,0,success,0,
88,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00088.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,64,ForwardPrepass,depth_prepass,forward,,total,0.32394,0.32467,0.32541,0.32468,0.32394,0.32429,0.32512,0.32538,0.92173,0.92560,0.92643,0.92520,0.92182,0.92230,0.92608,0.92637,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.24634,1.25027,1.25142,1.24989,1.24640,1.24736,1.25088,1.25136,147456,0,16,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,64,576,2,quad_alu_orthogonal,0,88,0,success,0,
89,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00089.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,64,VisBuf,visibility,resolve,,total,0.32448,0.32490,0.32810,0.32491,0.32448,0.32461,0.32512,0.32550,0.64928,0.66102,0.66205,0.65894,0.64934,0.64992,0.66128,0.66192,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97427,0.98579,0.99014,0.98385,0.97437,0.97494,0.98627,0.98694,147456,0,16,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,64,576,4,quad_alu_orthogonal,0,89,0,success,0,
90,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00090.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,96,Forward,forward,,,total,1.23011,1.23626,1.24205,1.23588,1.23014,1.23498,1.23696,1.23805,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.23011,1.23626,1.24205,1.23588,1.23014,1.23498,1.23696,1.23805,147456,0,16,96,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,96,576,1,quad_alu_orthogonal,0,90,0,success,0,
91,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00091.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,96,ForwardPrepass,depth_prepass,forward,,total,0.32397,0.32470,0.32547,0.32470,0.32410,0.32422,0.32515,0.32541,1.22746,1.23350,1.24134,1.23311,1.22784,1.23062,1.23459,1.23968,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.55203,1.55814,1.56650,1.55781,1.55226,1.55536,1.55923,1.56394,147456,0,16,96,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,96,576,2,quad_alu_orthogonal,0,91,0,success,0,
92,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00092.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,96,VisBuf,visibility,resolve,,total,0.32454,0.32506,0.32890,0.32504,0.32454,0.32470,0.32528,0.32544,0.96144,0.96253,0.97642,0.96738,0.96147,0.96211,0.97603,0.97642,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.28627,1.28765,1.30147,1.29242,1.28662,1.28717,1.30093,1.30118,147456,0,16,96,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,96,576,4,quad_alu_orthogonal,0,92,0,success,0,
93,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00093.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,128,Forward,forward,,,total,1.54314,1.54883,1.55683,1.54888,1.54339,1.54544,1.55203,1.55658,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.54314,1.54883,1.55683,1.54888,1.54339,1.54544,1.55203,1.55658,147456,0,16,128,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,128,576,1,quad_alu_orthogonal,0,93,0,success,0,
94,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00094.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,128,ForwardPrepass,depth_prepass,forward,,total,0.32400,0.32470,0.32534,0.32463,0.32403,0.32422,0.32499,0.32518,1.54870,1.55482,1.56822,1.55465,1.54890,1.54963,1.56109,1.56387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.87312,1.87939,1.89258,1.87928,1.87341,1.87440,1.88512,1.88858,147456,0,16,128,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,128,576,2,quad_alu_orthogonal,0,94,0,success,0,
95,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00095.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,128,VisBuf,visibility,resolve,,total,0.32448,0.32506,0.32538,0.32500,0.32451,0.32467,0.32525,0.32534,1.27411,1.27469,1.29133,1.27949,1.27414,1.27427,1.29072,1.29120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.59914,1.59981,1.61642,1.60448,1.59917,1.59933,1.61555,1.61590,147456,0,16,128,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,128,576,4,quad_alu_orthogonal,0,95,0,success,0,
96,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00096.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,192,Forward,forward,,,total,2.18653,2.21165,2.23171,2.20655,2.18704,2.19110,2.21814,2.22688,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.18653,2.21165,2.23171,2.20655,2.18704,2.19110,2.21814,2.22688,147456,0,16,192,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,192,576,1,quad_alu_orthogonal,0,96,0,success,0,
97,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00097.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,192,ForwardPrepass,depth_prepass,forward,,total,0.32064,0.32320,0.32406,0.32261,0.32074,0.32093,0.32371,0.32397,2.19126,2.19715,2.20515,2.19624,2.19168,2.19235,2.19888,2.20448,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.51226,2.51914,2.52653,2.51885,2.51261,2.51501,2.52221,2.52640,147456,0,16,192,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,192,576,2,quad_alu_orthogonal,0,97,0,success,0,
98,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00098.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,192,VisBuf,visibility,resolve,,total,0.32451,0.32506,0.32554,0.32502,0.32454,0.32464,0.32525,0.32538,1.89856,1.89946,1.92173,1.90526,1.89875,1.89898,1.92106,1.92170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.22378,2.22458,2.24678,2.23027,2.22384,2.22413,2.24579,2.24666,147456,0,16,192,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,192,576,4,quad_alu_orthogonal,0,98,0,success,0,
99,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00099.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,0,-1,1,1,0.5,24,1,1,256,1,0,Forward,forward,,,total,0.21587,0.21632,0.21699,0.21632,0.21587,0.21606,0.21667,0.21686,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.21587,0.21632,0.21699,0.21632,0.21587,0.21606,0.21667,0.21686,147456,0,24,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,24,1,1,256,1,0,256,1,quad_alu_orthogonal,0,99,0,success,0,
100,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00100.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,0,-1,1,1,0.5,24,1,1,256,1,0,ForwardPrepass,depth_prepass,forward,,total,0.21162,0.21219,0.21264,0.21216,0.21165,0.21187,0.21248,0.21264,0.21942,0.22006,0.22042,0.22005,0.21955,0.21978,0.22026,0.22042,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.43142,0.43222,0.43293,0.43221,0.43146,0.43181,0.43264,0.43293,147456,0,24,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,24,1,1,256,1,0,256,2,quad_alu_orthogonal,0,100,0,success,0,
101,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00101.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,0,-1,1,1,0.5,24,1,1,256,1,0,VisBuf,visibility,resolve,,total,0.21405,0.21440,0.21498,0.21440,0.21408,0.21414,0.21466,0.21491,0.02669,0.02682,0.02701,0.02682,0.02672,0.02675,0.02691,0.02701,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24080,0.24118,0.24182,0.24122,0.24080,0.24093,0.24157,0.24176,147456,0,24,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,24,1,1,256,1,0,256,4,quad_alu_orthogonal,0,101,0,success,0,
102,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00102.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,0,-1,1,1,0.5,24,1,1,256,1,1,Forward,forward,,,total,0.22938,0.22998,0.24250,0.23014,0.22966,0.22979,0.23024,0.23469,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22938,0.22998,0.24250,0.23014,0.22966,0.22979,0.23024,0.23469,147456,0,24,1,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,24,1,1,256,1,1,256,1,quad_alu_orthogonal,0,102,0,success,0,
103,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00103.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,0,-1,1,1,0.5,24,1,1,256,1,1,ForwardPrepass,depth_prepass,forward,,total,0.21126,0.21200,0.21258,0.21201,0.21142,0.21174,0.21232,0.21258,0.23050,0.23088,0.23123,0.23088,0.23056,0.23072,0.23107,0.23114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.44224,0.44288,0.44365,0.44289,0.44224,0.44253,0.44330,0.44362,147456,0,24,1,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,24,1,1,256,1,1,256,2,quad_alu_orthogonal,0,103,0,success,0,
104,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00104.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,0,-1,1,1,0.5,24,1,1,256,1,1,VisBuf,visibility,resolve,,total,0.21382,0.21427,0.21616,0.21432,0.21386,0.21402,0.21466,0.21501,0.04288,0.04304,0.04342,0.04305,0.04288,0.04294,0.04320,0.04330,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25670,0.25734,0.25920,0.25738,0.25683,0.25706,0.25773,0.25821,147456,0,24,1,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,24,1,1,256,1,1,256,4,quad_alu_orthogonal,0,104,0,success,0,
105,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00105.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,0,-1,1,1,0.5,24,1,1,256,1,2,Forward,forward,,,total,0.23856,0.23907,0.23990,0.23910,0.23866,0.23882,0.23939,0.23962,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23856,0.23907,0.23990,0.23910,0.23866,0.23882,0.23939,0.23962,147456,0,24,2,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,24,1,1,256,1,2,256,1,quad_alu_orthogonal,0,105,0,success,0,
106,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00106.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,0,-1,1,1,0.5,24,1,1,256,1,2,ForwardPrepass,depth_prepass,forward,,total,0.21152,0.21206,0.21254,0.21208,0.21155,0.21178,0.21238,0.21254,0.23782,0.23830,0.23859,0.23829,0.23795,0.23811,0.23846,0.23859,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.44966,0.45037,0.45104,0.45037,0.44973,0.45002,0.45075,0.45098,147456,0,24,2,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,24,1,1,256,1,2,256,2,quad_alu_orthogonal,0,106,0,success,0,
107,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00107.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,0,-1,1,1,0.5,24,1,1,256,1,2,VisBuf,visibility,resolve,,total,0.21389,0.21434,0.21485,0.21434,0.21389,0.21408,0.21469,0.21482,0.04957,0.04982,0.05043,0.04983,0.04963,0.04970,0.04998,0.05014,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26368,0.26416,0.26477,0.26417,0.26378,0.26387,0.26454,0.26474,147456,0,24,2,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,24,1,1,256,1,2,256,4,quad_alu_orthogonal,0,107,0,success,0,
