config,scene,renderer_name,runner_status,runner_run_index,runner_repeat,total_time_avg_ms,total_time_median_ms,total_time_p90_ms,total_time_p99_ms,param_alu_calc_count,param_camera_far_z,param_camera_filepath,param_camera_fov,param_camera_keyframe_interval,param_camera_lookat_x,param_camera_lookat_y,param_camera_lookat_z,param_camera_mode,param_camera_near_z,param_camera_pos_x,param_camera_pos_y,param_camera_pos_z,param_capture_fps,param_capture_frames,param_capture_stride,param_gbuffer_cnt,param_geometry_count,param_geometry_div,param_key_frame,param_material_assign_diversity,param_material_assign_locality,param_material_assign_max_open,param_material_assign_strategy,param_material_count,param_measure_frames,param_object_count,param_overdraw_count,param_profile_window_frames,param_radius,param_renderer_variant,param_scene_importer,param_scene_path,param_scene_variant,param_seed,param_texture_count,param_texture_sampling_count,param_texture_size,param_to_load_texture,param_to_remain_only_in_camera,param_to_set_start_frame,param_to_use_scene,param_use_vfc,param_variable,param_vsync,param_warmup_frames,param_window_height,param_window_width,param_xy_minmax,param_z_max,param_z_min,pass_name_0,pass_0_time_avg_ms,pass_name_1,pass_1_time_avg_ms,pass_name_2,pass_2_time_avg_ms,pass_name_3,pass_3_time_avg_ms,pass_name_4,pass_4_time_avg_ms,pass_name_5,pass_5_time_avg_ms,pass_name_6,pass_6_time_avg_ms,pass_name_7,pass_7_time_avg_ms,pass_name_8,pass_8_time_avg_ms,pass_name_9,pass_9_time_avg_ms,pass_name_10,pass_10_time_avg_ms,pass_name_11,pass_11_time_avg_ms,pass_name_12,pass_12_time_avg_ms,pass_name_13,pass_13_time_avg_ms,pass_name_14,pass_14_time_avg_ms,pass_name_15,pass_15_time_avg_ms,pass_name_16,pass_16_time_avg_ms,pass_name_17,pass_17_time_avg_ms,pass_name_18,pass_18_time_avg_ms,pass_name_19,pass_19_time_avg_ms,pass_name_20,pass_20_time_avg_ms,pass_name_21,pass_21_time_avg_ms,pass_name_22,pass_22_time_avg_ms,pass_name_23,pass_23_time_avg_ms,pass_name_24,pass_24_time_avg_ms,pass_name_25,pass_25_time_avg_ms,pass_name_26,pass_26_time_avg_ms,pass_name_27,pass_27_time_avg_ms,pass_name_28,pass_28_time_avg_ms,pass_name_29,pass_29_time_avg_ms,pass_name_30,pass_30_time_avg_ms,pass_name_31,pass_31_time_avg_ms
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,34,0,0.37412,0.37274,0.38211,0.38624,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,0.25,0.5,64,0,1,360,1,0,60,0.5,9,auto,unused,1,1,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37412,visibility,0.02858,visutil_histogram,0.02471,visutil_prefix,0.00206,visutil_flatten,0.03285,gbuffer,0.13652,lighting,0.08733,tonemap,0.02955,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,35,0,0.37423,0.37254,0.38221,0.38685,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,0.25,0.5,64,0,1,360,1,0,60,0.5,9,auto,unused,1,2,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37423,visibility,0.02843,visutil_histogram,0.02478,visutil_prefix,0.00205,visutil_flatten,0.03333,gbuffer,0.13644,lighting,0.08725,tonemap,0.02942,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,36,0,0.37352,0.37274,0.37856,0.38291,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,0.5,0.5,64,0,1,360,1,0,60,0.5,9,auto,unused,1,0,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37352,visibility,0.02968,visutil_histogram,0.02537,visutil_prefix,0.00205,visutil_flatten,0.03397,gbuffer,0.13342,lighting,0.08754,tonemap,0.02946,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,37,0,0.37477,0.37434,0.38013,0.38365,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,0.5,0.5,64,0,1,360,1,0,60,0.5,9,auto,unused,1,1,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37477,visibility,0.02960,visutil_histogram,0.02544,visutil_prefix,0.00205,visutil_flatten,0.03403,gbuffer,0.13494,lighting,0.08744,tonemap,0.02938,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,38,0,0.37429,0.37379,0.37914,0.38246,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,0.5,0.5,64,0,1,360,1,0,60,0.5,9,auto,unused,1,2,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37429,visibility,0.02955,visutil_histogram,0.02534,visutil_prefix,0.00205,visutil_flatten,0.03395,gbuffer,0.13447,lighting,0.08747,tonemap,0.02943,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,39,0,0.37409,0.37424,0.37792,0.38192,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,0.75,0.5,64,0,1,360,1,0,60,0.5,9,auto,unused,1,0,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37409,visibility,0.03033,visutil_histogram,0.02573,visutil_prefix,0.00206,visutil_flatten,0.03462,gbuffer,0.13257,lighting,0.08755,tonemap,0.02934,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,40,0,0.37499,0.37459,0.37856,0.38253,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,0.75,0.5,64,0,1,360,1,0,60,0.5,9,auto,unused,1,1,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37499,visibility,0.03043,visutil_histogram,0.02572,visutil_prefix,0.00205,visutil_flatten,0.03462,gbuffer,0.13339,lighting,0.08760,tonemap,0.02936,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,41,0,0.37487,0.37456,0.37840,0.38205,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,0.75,0.5,64,0,1,360,1,0,60,0.5,9,auto,unused,1,2,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37487,visibility,0.03037,visutil_histogram,0.02579,visutil_prefix,0.00205,visutil_flatten,0.03458,gbuffer,0.13345,lighting,0.08753,tonemap,0.02932,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,42,0,0.37538,0.37546,0.37843,0.38051,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,1.0,0.5,64,0,1,360,1,0,60,0.5,9,auto,unused,1,0,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37538,visibility,0.03056,visutil_histogram,0.02584,visutil_prefix,0.00206,visutil_flatten,0.03485,gbuffer,0.13221,lighting,0.08761,tonemap,0.02932,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,43,0,0.37590,0.37619,0.37862,0.38128,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,1.0,0.5,64,0,1,360,1,0,60,0.5,9,auto,unused,1,1,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37590,visibility,0.03062,visutil_histogram,0.02587,visutil_prefix,0.00205,visutil_flatten,0.03488,gbuffer,0.13248,lighting,0.08762,tonemap,0.02937,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,44,0,0.37515,0.37478,0.37834,0.38083,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,1.0,0.5,64,0,1,360,1,0,60,0.5,9,auto,unused,1,2,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37515,visibility,0.03061,visutil_histogram,0.02586,visutil_prefix,0.00205,visutil_flatten,0.03484,gbuffer,0.13215,lighting,0.08760,tonemap,0.02934,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,45,0,0.33052,0.32998,0.33344,0.33590,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,0.0,0.75,64,0,1,360,1,0,60,0.5,9,auto,unused,1,0,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.33052,visibility,0.02691,visutil_histogram,0.02284,visutil_prefix,0.00206,visutil_flatten,0.03054,gbuffer,0.09830,lighting,0.08877,tonemap,0.02975,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,46,0,0.33015,0.32986,0.33200,0.33402,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,0.0,0.75,64,0,1,360,1,0,60,0.5,9,auto,unused,1,1,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.33015,visibility,0.02695,visutil_histogram,0.02286,visutil_prefix,0.00206,visutil_flatten,0.03047,gbuffer,0.09836,lighting,0.08838,tonemap,0.02976,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,47,0,0.32984,0.32966,0.33203,0.33392,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,0.0,0.75,64,0,1,360,1,0,60,0.5,9,auto,unused,1,2,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.32984,visibility,0.02693,visutil_histogram,0.02286,visutil_prefix,0.00206,visutil_flatten,0.03053,gbuffer,0.09824,lighting,0.08830,tonemap,0.02976,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,48,0,0.37079,0.37008,0.37850,0.38486,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,0.25,0.75,64,0,1,360,1,0,60,0.5,9,auto,unused,1,0,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37079,visibility,0.02792,visutil_histogram,0.02429,visutil_prefix,0.00205,visutil_flatten,0.03226,gbuffer,0.13481,lighting,0.08763,tonemap,0.02956,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,49,0,0.37216,0.37190,0.37904,0.38400,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,0.25,0.75,64,0,1,360,1,0,60,0.5,9,auto,unused,1,1,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37216,visibility,0.02798,visutil_histogram,0.02431,visutil_prefix,0.00205,visutil_flatten,0.03230,gbuffer,0.13669,lighting,0.08717,tonemap,0.02953,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,50,0,0.37124,0.37056,0.37843,0.38157,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,0.25,0.75,64,0,1,360,1,0,60,0.5,9,auto,unused,1,2,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37124,visibility,0.02782,visutil_histogram,0.02428,visutil_prefix,0.00205,visutil_flatten,0.03231,gbuffer,0.13615,lighting,0.08711,tonemap,0.02947,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,51,0,0.37074,0.37046,0.37626,0.38045,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,0.5,0.75,64,0,1,360,1,0,60,0.5,9,auto,unused,1,0,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37074,visibility,0.02860,visutil_histogram,0.02484,visutil_prefix,0.00205,visutil_flatten,0.03309,gbuffer,0.13292,lighting,0.08727,tonemap,0.02954,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,52,0,0.37188,0.37184,0.37754,0.38064,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,0.5,0.75,64,0,1,360,1,0,60,0.5,9,auto,unused,1,1,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37188,visibility,0.02862,visutil_histogram,0.02491,visutil_prefix,0.00205,visutil_flatten,0.03315,gbuffer,0.13412,lighting,0.08734,tonemap,0.02951,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,53,0,0.37192,0.37149,0.37693,0.38061,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,0.5,0.75,64,0,1,360,1,0,60,0.5,9,auto,unused,1,2,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37192,visibility,0.02857,visutil_histogram,0.02480,visutil_prefix,0.00205,visutil_flatten,0.03308,gbuffer,0.13412,lighting,0.08725,tonemap,0.02952,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,54,0,0.37142,0.37114,0.37478,0.37789,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,0.75,0.75,64,0,1,360,1,0,60,0.5,9,auto,unused,1,0,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37142,visibility,0.02908,visutil_histogram,0.02519,visutil_prefix,0.00205,visutil_flatten,0.03369,gbuffer,0.13171,lighting,0.08747,tonemap,0.02945,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,55,0,0.37206,0.37216,0.37510,0.37872,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,0.75,0.75,64,0,1,360,1,0,60,0.5,9,auto,unused,1,1,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37206,visibility,0.02919,visutil_histogram,0.02515,visutil_prefix,0.00205,visutil_flatten,0.03364,gbuffer,0.13231,lighting,0.08741,tonemap,0.02944,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,56,0,0.37189,0.37203,0.37482,0.37840,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,0.75,0.75,64,0,1,360,1,0,60,0.5,9,auto,unused,1,2,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37189,visibility,0.02909,visutil_histogram,0.02520,visutil_prefix,0.00205,visutil_flatten,0.03370,gbuffer,0.13234,lighting,0.08737,tonemap,0.02939,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,57,0,0.37092,0.37062,0.37427,0.37648,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,1.0,0.75,64,0,1,360,1,0,60,0.5,9,auto,unused,1,0,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37092,visibility,0.02923,visutil_histogram,0.02530,visutil_prefix,0.00205,visutil_flatten,0.03391,gbuffer,0.13114,lighting,0.08748,tonemap,0.02945,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,58,0,0.37097,0.37066,0.37424,0.37635,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,1.0,0.75,64,0,1,360,1,0,60,0.5,9,auto,unused,1,1,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37097,visibility,0.02922,visutil_histogram,0.02525,visutil_prefix,0.00205,visutil_flatten,0.03385,gbuffer,0.13107,lighting,0.08744,tonemap,0.02952,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,59,0,0.37069,0.37040,0.37398,0.37606,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,1.0,0.75,64,0,1,360,1,0,60,0.5,9,auto,unused,1,2,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37069,visibility,0.02921,visutil_histogram,0.02534,visutil_prefix,0.00205,visutil_flatten,0.03387,gbuffer,0.13105,lighting,0.08736,tonemap,0.02938,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,60,0,0.32968,0.32957,0.33210,0.33536,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,0.0,1.0,64,0,1,360,1,0,60,0.5,9,auto,unused,1,0,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.32968,visibility,0.02691,visutil_histogram,0.02275,visutil_prefix,0.00206,visutil_flatten,0.03052,gbuffer,0.09833,lighting,0.08822,tonemap,0.02974,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
12_synth_locality_diversity_map_fixed64.json,Synthetic,DonutVisGBuffer,success,61,0,0.32983,0.32966,0.33200,0.33408,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,0.0,1.0,64,0,1,360,1,0,60,0.5,9,auto,unused,1,1,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.32983,visibility,0.02693,visutil_histogram,0.02283,visutil_prefix,0.00205,visutil_flatten,0.03045,gbuffer,0.09832,lighting,0.08826,tonemap,0.02972,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
