run-id,run-name,run-current-time,output-filepath,renderer-variant,renderer-variant-name,variable,to-use-scene,scene-path,warmup-frames,measure-frames,auto-terminate,window-width,window-height,seed,camera-pos-x,camera-pos-y,camera-pos-z,camera-lookat-x,camera-lookat-y,camera-lookat-z,camera-near-z,camera-far-z,camera-fov,object-count,material-count,geometry-count,overdraw-count,z-min,z-max,xy-minmax,radius,geometry-div,gbuffer-cnt,texture-count,texture-size,texture-sampling-count,alu-calc-count,renderer_name,pass_name_0,pass_name_1,pass_name_2,pass_name_3,pass_0_time_min_ms,pass_0_time_median_ms,pass_0_time_max_ms,pass_0_time_avg_ms,pass_0_time_p01_ms,pass_0_time_p10_ms,pass_0_time_p90_ms,pass_0_time_p99_ms,pass_1_time_min_ms,pass_1_time_median_ms,pass_1_time_max_ms,pass_1_time_avg_ms,pass_1_time_p01_ms,pass_1_time_p10_ms,pass_1_time_p90_ms,pass_1_time_p99_ms,pass_2_time_min_ms,pass_2_time_median_ms,pass_2_time_max_ms,pass_2_time_avg_ms,pass_2_time_p01_ms,pass_2_time_p10_ms,pass_2_time_p90_ms,pass_2_time_p99_ms,pass_3_time_min_ms,pass_3_time_median_ms,pass_3_time_max_ms,pass_3_time_avg_ms,pass_3_time_p01_ms,pass_3_time_p10_ms,pass_3_time_p90_ms,pass_3_time_p99_ms,variable-geometry-count,variable-overdraw-count,variable-waste-quad-count,variable-alu-op-count,param_run_id,param_run_name,param_run_current_time,param_output_filepath,param_renderer_variant_name,param_variable,param_to_use_scene,param_scene_path,param_warmup_frames,param_measure_frames,param_auto_terminate,param_window_width,param_window_height,param_seed,param_camera_pos_x,param_camera_pos_y,param_camera_pos_z,param_camera_lookat_x,param_camera_lookat_y,param_camera_lookat_z,param_camera_near_z,param_camera_far_z,param_camera_fov,param_geometry_count,param_z_min,param_z_max,param_xy_minmax,param_radius,param_geometry_div,param_gbuffer_cnt,param_texture_count,param_texture_size,param_texture_sampling_count,param_alu_calc_count,param_object_count,param_renderer_variant,runner_experiment,runner_repeat,runner_run_index,runner_result_row,runner_status,runner_return_code,runner_error
22,geometry_time_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_c8b62die\run_00022.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,128,1,1,0,-1,1,1,0.5,16,1,1,256,1,0,ForwardPrepass,depth_prepass,forward,,total,0.07434,0.07498,0.07555,0.07493,0.07440,0.07456,0.07530,0.07549,0.07962,0.08035,0.08115,0.08031,0.07971,0.07984,0.08074,0.08112,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15434,0.15533,0.15590,0.15524,0.15434,0.15466,0.15571,0.15587,32768,0,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,128,2,geometry_time_orthogonal,0,22,0,success,0,
23,geometry_time_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_c8b62die\run_00023.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,128,1,1,0,-1,1,1,0.5,16,1,1,256,1,0,VisBuf,visibility,resolve,,total,0.07738,0.07773,0.07837,0.07777,0.07744,0.07754,0.07811,0.07827,0.02627,0.02646,0.02666,0.02645,0.02634,0.02640,0.02653,0.02662,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10384,0.10422,0.10502,0.10422,0.10387,0.10394,0.10451,0.10483,32768,0,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,128,4,geometry_time_orthogonal,0,23,0,success,0,
24,geometry_time_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_c8b62die\run_00024.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,0,-1,1,1,0.5,16,1,1,256,1,0,Forward,forward,,,total,0.15040,0.15114,0.15197,0.15112,0.15040,0.15066,0.15152,0.15181,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15040,0.15114,0.15197,0.15112,0.15040,0.15066,0.15152,0.15181,65536,0,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,256,1,geometry_time_orthogonal,0,24,0,success,0,
25,geometry_time_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_c8b62die\run_00025.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,0,-1,1,1,0.5,16,1,1,256,1,0,ForwardPrepass,depth_prepass,forward,,total,0.14707,0.14784,0.14858,0.14787,0.14714,0.14736,0.14845,0.14858,0.15222,0.15302,0.15376,0.15295,0.15229,0.15248,0.15331,0.15370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29987,0.30077,0.30214,0.30082,0.30003,0.30029,0.30150,0.30211,65536,0,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,256,2,geometry_time_orthogonal,0,25,0,success,0,
26,geometry_time_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_c8b62die\run_00026.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,0,-1,1,1,0.5,16,1,1,256,1,0,VisBuf,visibility,resolve,,total,0.14794,0.14854,0.15040,0.14857,0.14806,0.14826,0.14890,0.14912,0.02611,0.02646,0.02730,0.02647,0.02634,0.02637,0.02656,0.02662,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17434,0.17507,0.17770,0.17504,0.17450,0.17469,0.17539,0.17555,65536,0,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,256,4,geometry_time_orthogonal,0,26,0,success,0,
27,geometry_time_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_c8b62die\run_00027.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,512,1,1,0,-1,1,1,0.5,16,1,1,256,1,0,Forward,forward,,,total,0.29053,0.29238,0.29328,0.29221,0.29059,0.29107,0.29302,0.29315,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29053,0.29238,0.29328,0.29221,0.29059,0.29107,0.29302,0.29315,131072,0,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,512,1,geometry_time_orthogonal,0,27,0,success,0,
28,geometry_time_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_c8b62die\run_00028.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,512,1,1,0,-1,1,1,0.5,16,1,1,256,1,0,ForwardPrepass,depth_prepass,forward,,total,0.28781,0.28861,0.28941,0.28859,0.28781,0.28806,0.28909,0.28934,0.29539,0.29616,0.29664,0.29608,0.29542,0.29565,0.29645,0.29661,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.58374,0.58470,0.58576,0.58466,0.58384,0.58413,0.58531,0.58566,131072,0,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,512,2,geometry_time_orthogonal,0,28,0,success,0,
29,geometry_time_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_c8b62die\run_00029.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,512,1,1,0,-1,1,1,0.5,16,1,1,256,1,0,VisBuf,visibility,resolve,,total,0.28858,0.28934,0.28998,0.28932,0.28864,0.28893,0.28976,0.28995,0.02637,0.02646,0.02669,0.02646,0.02637,0.02637,0.02656,0.02659,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31507,0.31578,0.31642,0.31578,0.31507,0.31536,0.31622,0.31638,131072,0,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,512,4,geometry_time_orthogonal,0,29,0,success,0,
30,geometry_time_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_c8b62die\run_00030.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,16,1,1,256,1,0,Forward,forward,,,total,0.57418,0.57504,0.57677,0.57507,0.57427,0.57456,0.57562,0.57648,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.57418,0.57504,0.57677,0.57507,0.57427,0.57456,0.57562,0.57648,262144,0,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,1024,1,geometry_time_orthogonal,0,30,0,success,0,
31,geometry_time_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_c8b62die\run_00031.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,16,1,1,256,1,0,ForwardPrepass,depth_prepass,forward,,total,0.57037,0.57101,0.57235,0.57101,0.57037,0.57056,0.57142,0.57184,0.58246,0.58326,0.58394,0.58320,0.58253,0.58275,0.58365,0.58381,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.15309,1.15421,1.15571,1.15421,1.15328,1.15360,1.15485,1.15546,262144,0,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,1024,2,geometry_time_orthogonal,0,31,0,success,0,
32,geometry_time_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_c8b62die\run_00032.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,0,-1,1,1,0.5,16,1,1,256,1,0,VisBuf,visibility,resolve,,total,0.57130,0.57206,0.57254,0.57204,0.57136,0.57168,0.57235,0.57251,0.02378,0.02646,0.02694,0.02571,0.02384,0.02390,0.02659,0.02672,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.59581,0.59830,0.59914,0.59775,0.59597,0.59626,0.59869,0.59894,262144,0,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,1024,4,geometry_time_orthogonal,0,32,0,success,0,
33,geometry_time_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_c8b62die\run_00033.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2048,1,1,0,-1,1,1,0.5,16,1,1,256,1,0,Forward,forward,,,total,1.13837,1.13933,1.14035,1.13933,1.13843,1.13878,1.13981,1.14022,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.13837,1.13933,1.14035,1.13933,1.13843,1.13878,1.13981,1.14022,524288,0,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,2048,1,geometry_time_orthogonal,0,33,0,success,0,
34,geometry_time_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_c8b62die\run_00034.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2048,1,1,0,-1,1,1,0.5,16,1,1,256,1,0,ForwardPrepass,depth_prepass,forward,,total,1.13398,1.13488,1.13610,1.13484,1.13398,1.13427,1.13536,1.13581,1.15533,1.15613,1.15693,1.15609,1.15536,1.15558,1.15661,1.15693,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.28995,2.29082,2.29277,2.29094,2.29002,2.29027,2.29181,2.29226,524288,0,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,2048,2,geometry_time_orthogonal,0,34,0,success,0,
35,geometry_time_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_c8b62die\run_00035.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2048,1,1,0,-1,1,1,0.5,16,1,1,256,1,0,VisBuf,visibility,resolve,,total,1.13562,1.13610,1.13654,1.13605,1.13562,1.13574,1.13638,1.13651,0.02381,0.02643,0.02698,0.02557,0.02381,0.02387,0.02656,0.02672,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.15990,1.16227,1.16291,1.16162,1.15994,1.16016,1.16269,1.16285,524288,0,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,2048,4,geometry_time_orthogonal,0,35,0,success,0,
36,geometry_time_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_c8b62die\run_00036.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4096,1,1,0,-1,1,1,0.5,16,1,1,256,1,0,Forward,forward,,,total,2.26726,2.26832,2.27299,2.26837,2.26746,2.26768,2.26909,2.27190,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.26726,2.26832,2.27299,2.26837,2.26746,2.26768,2.26909,2.27190,1048576,0,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,4096,1,geometry_time_orthogonal,0,36,0,success,0,
37,geometry_time_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_c8b62die\run_00037.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4096,1,1,0,-1,1,1,0.5,16,1,1,256,1,0,ForwardPrepass,depth_prepass,forward,,total,2.26320,2.26432,2.26563,2.26433,2.26323,2.26362,2.26509,2.26554,2.30291,2.30381,2.31187,2.30395,2.30314,2.30330,2.30432,2.31094,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.56672,4.56803,4.57674,4.56828,4.56691,4.56736,4.56918,4.57478,1048576,0,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,4096,2,geometry_time_orthogonal,0,37,0,success,0,
38,geometry_time_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_c8b62die\run_00038.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4096,1,1,0,-1,1,1,0.5,16,1,1,256,1,0,VisBuf,visibility,resolve,,total,2.26445,2.26541,2.26646,2.26536,2.26448,2.26480,2.26589,2.26643,0.02381,0.02410,0.02704,0.02478,0.02384,0.02390,0.02656,0.02701,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.28883,2.28973,2.29219,2.29015,2.28899,2.28928,2.29158,2.29210,1048576,0,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,4096,4,geometry_time_orthogonal,0,38,0,success,0,
39,geometry_time_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_c8b62die\run_00039.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,8192,1,1,0,-1,1,1,0.5,16,1,1,256,1,0,Forward,forward,,,total,4.52554,4.52646,4.53165,4.52654,4.52560,4.52579,4.52730,4.52970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.52554,4.52646,4.53165,4.52654,4.52560,4.52579,4.52730,4.52970,2097152,0,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,8192,1,geometry_time_orthogonal,0,39,0,success,0,
40,geometry_time_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_c8b62die\run_00040.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,8192,1,1,0,-1,1,1,0.5,16,1,1,256,1,0,ForwardPrepass,depth_prepass,forward,,total,4.52099,4.52218,4.53187,4.52236,4.52102,4.52147,4.52349,4.52582,4.59667,4.59802,4.60618,4.59849,4.59696,4.59741,4.59933,4.60614,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.11840,9.12022,9.13018,9.12085,9.11869,9.11926,9.12387,9.12890,2097152,0,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,8192,2,geometry_time_orthogonal,0,40,0,success,0,
41,geometry_time_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_c8b62die\run_00041.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,8192,1,1,0,-1,1,1,0.5,16,1,1,256,1,0,VisBuf,visibility,resolve,,total,4.52234,4.52330,4.52934,4.52335,4.52237,4.52269,4.52390,4.52621,0.02378,0.02406,0.02483,0.02405,0.02378,0.02384,0.02422,0.02480,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.54621,4.54733,4.55418,4.54740,4.54624,4.54662,4.54800,4.55101,2097152,0,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,8192,4,geometry_time_orthogonal,0,41,0,success,0,
42,geometry_time_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_c8b62die\run_00042.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,16384,1,1,0,-1,1,1,0.5,16,1,1,256,1,0,Forward,forward,,,total,9.03699,9.03968,9.05462,9.04001,9.03750,9.03850,9.04125,9.04627,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.03699,9.03968,9.05462,9.04001,9.03750,9.03850,9.04125,9.04627,4194304,0,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,16384,1,geometry_time_orthogonal,0,42,0,success,0,
43,geometry_time_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_c8b62die\run_00043.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,16384,1,1,0,-1,1,1,0.5,16,1,1,256,1,0,ForwardPrepass,depth_prepass,forward,,total,9.03200,9.03622,9.04659,9.03585,9.03210,9.03405,9.03715,9.03910,9.18237,9.18410,9.19184,9.18447,9.18320,9.18349,9.18618,9.19082,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,18.21539,18.22045,18.23158,18.22032,18.21558,18.21792,18.22243,18.22870,4194304,0,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,16384,2,geometry_time_orthogonal,0,43,0,success,0,
44,geometry_time_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_c8b62die\run_00044.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,16384,1,1,0,-1,1,1,0.5,16,1,1,256,1,0,VisBuf,visibility,resolve,,total,9.03386,9.03619,9.04400,9.03665,9.03408,9.03520,9.03965,9.04397,0.02378,0.02410,0.02880,0.02435,0.02381,0.02390,0.02499,0.02813,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.05795,9.06022,9.07277,9.06100,9.05811,9.05923,9.06474,9.06899,4194304,0,16,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,0,16384,4,geometry_time_orthogonal,0,44,0,success,0,
